2015 8 29 7 25 45     0.00 16917.92 44424.03 47536.41 20.59 
2015 8 29 7 25 53     0.00 16918.16 44424.51 47536.94 20.58 
2015 8 29 7 26 1     0.00 16917.20 44425.22 47537.27 20.59 
2015 8 29 7 26 9     0.00 16916.48 44424.27 47536.12 20.58 
2015 8 29 7 26 17     0.00 16916.24 44424.03 47535.81 20.57 
2015 8 29 7 26 25     0.00 16917.20 44424.27 47536.38 20.58 
2015 8 29 7 26 33     0.00 16917.68 44424.03 47536.32 20.58 
2015 8 29 7 26 41     0.00 16917.92 44424.99 47537.30 20.56 
2015 8 29 7 26 48     0.00 16919.11 44425.70 47538.40 20.62 
2015 8 29 7 26 56     0.00 16919.59 44425.22 47538.12 20.65 
2015 8 29 7 27 4     0.00 16918.63 44425.70 47538.23 20.64 
2015 8 29 7 27 12     0.00 16917.92 44426.90 47539.09 20.63 
2015 8 29 7 27 20     0.00 16919.35 44426.90 47539.60 20.61 
2015 8 29 7 27 28     0.00 16920.07 44427.38 47540.30 20.63 
2015 8 29 7 27 36     0.00 16919.83 44427.85 47540.67 20.63 
2015 8 29 7 27 44     0.00 16919.11 44428.33 47540.86 20.62 
2015 8 29 7 27 52     0.00 16920.07 44427.85 47540.75 20.65 
2015 8 29 7 28 0     0.00 16920.07 44428.33 47541.20 20.65 
2015 8 29 7 28 8     0.00 16919.11 44428.81 47541.30 20.61 
2015 8 29 7 28 15     0.00 16919.11 44429.77 47542.20 20.60 
2015 8 29 7 28 23     0.00 16920.55 44430.96 47543.83 20.55 
2015 8 29 7 28 31     0.00 16919.35 44430.96 47543.40 20.57 
2015 8 29 7 28 39     0.00 16918.87 44431.20 47543.45 20.58 
2015 8 29 7 28 47     0.00 16919.35 44431.68 47544.07 20.59 
2015 8 29 7 28 55     0.00 16919.83 44431.20 47543.79 20.60 
2015 8 29 7 29 3     0.00 16918.40 44431.20 47543.28 20.62 
2015 8 29 7 29 11     0.00 16917.68 44431.92 47543.70 20.61 
2015 8 29 7 29 19     0.00 16918.87 44431.68 47543.90 20.66 
2015 8 29 7 29 27     0.00 16919.83 44431.92 47544.47 20.65 
2015 8 29 7 29 35     0.00 16920.31 44432.16 47544.86 20.65 
2015 8 29 7 29 42     0.00 16920.07 44432.40 47545.00 20.65 
2015 8 29 7 29 50     0.00 16918.40 44431.92 47543.95 20.65 
2015 8 29 7 29 58     0.00 16918.40 44432.16 47544.18 20.63 
2015 8 29 7 30 6     0.00 16918.63 44431.20 47543.37 20.61 
2015 8 29 7 30 14     0.00 16919.59 44432.88 47545.27 20.58 
2015 8 29 7 30 22     0.00 16917.92 44434.07 47545.80 20.59 
2015 8 29 7 30 30     0.00 16917.92 44432.64 47544.45 20.63 
2015 8 29 7 30 38     0.00 16918.40 44432.64 47544.62 20.69 
2015 8 29 7 30 46     0.00 16917.92 44432.40 47544.23 20.65 
2015 8 29 7 30 54     0.00 16918.16 44432.88 47544.76 20.64 
2015 8 29 7 31 1     0.00 16917.68 44431.44 47543.25 20.66 
2015 8 29 7 31 9     0.00 16916.48 44431.44 47542.83 20.66 
2015 8 29 7 31 17     0.00 16917.44 44431.92 47543.61 20.69 
2015 8 29 7 31 25     0.00 16918.16 44431.44 47543.42 20.68 
2015 8 29 7 31 33     0.00 16916.48 44432.16 47543.50 20.67 
2015 8 29 7 31 41     0.00 16915.77 44431.44 47542.57 20.65 
2015 8 29 7 31 49     0.00 16915.77 44432.40 47543.47 20.67 
2015 8 29 7 31 57     0.00 16916.24 44432.40 47543.64 20.68 
2015 8 29 7 32 5     0.00 16915.53 44432.16 47543.16 20.70 
2015 8 29 7 32 13     0.00 16914.81 44432.16 47542.90 20.67 
2015 8 29 7 32 21     0.00 16913.61 44431.92 47542.25 20.67 
2015 8 29 7 32 28     0.00 16913.85 44431.20 47541.67 20.70 
2015 8 29 7 32 36     0.00 16914.09 44431.68 47542.20 20.71 
2015 8 29 7 32 44     0.00 16913.85 44431.20 47541.67 20.66 
2015 8 29 7 32 52     0.00 16913.37 44430.01 47540.38 20.65 
2015 8 29 7 33 0     0.00 16914.33 44430.25 47540.94 20.70 
2015 8 29 7 33 8     0.00 16912.90 44430.49 47540.66 20.65 
2015 8 29 7 33 16     0.00 16914.09 44429.53 47540.19 20.64 
2015 8 29 7 33 24     0.00 16913.85 44430.96 47541.44 20.64 
2015 8 29 7 33 32     0.00 16913.37 44430.72 47541.05 20.65 
2015 8 29 7 33 40     0.00 16913.61 44430.25 47540.69 20.65 
2015 8 29 7 33 47     0.00 16914.33 44429.77 47540.50 20.67 
2015 8 29 7 33 55     0.00 16914.33 44429.05 47539.83 20.69 
2015 8 29 7 34 3     0.00 16914.33 44429.29 47540.05 20.68 
2015 8 29 7 34 11     0.00 16914.09 44429.77 47540.41 20.67 
2015 8 29 7 34 19     0.00 16914.09 44428.33 47539.07 20.69 
2015 8 29 7 34 27     0.00 16914.33 44429.53 47540.27 20.69 
2015 8 29 7 34 35     0.00 16914.33 44429.53 47540.27 20.71 
2015 8 29 7 34 43     0.00 16914.09 44430.01 47540.64 20.70 
2015 8 29 7 34 51     0.00 16913.85 44428.33 47538.99 20.71 
2015 8 29 7 34 59     0.00 16913.85 44428.33 47538.99 20.68 
2015 8 29 7 35 7     0.00 16913.61 44429.53 47540.02 20.68 
2015 8 29 7 35 14     0.00 16913.85 44430.25 47540.77 20.71 
2015 8 29 7 35 22     0.00 16912.66 44430.01 47540.12 20.71 
2015 8 29 7 35 30     0.00 16913.37 44430.01 47540.38 20.73 
2015 8 29 7 35 38     0.00 16912.90 44429.53 47539.76 20.72 
2015 8 29 7 35 46     0.00 16914.09 44428.81 47539.52 20.70 
2015 8 29 7 35 54     0.00 16914.33 44427.85 47538.71 20.68 
2015 8 29 7 36 2     0.00 16914.09 44428.81 47539.52 20.72 
2015 8 29 7 36 10     0.00 16914.09 44428.57 47539.29 20.70 
2015 8 29 7 36 18     0.00 16914.33 44429.05 47539.83 20.70 
2015 8 29 7 36 26     0.00 16914.09 44430.01 47540.64 20.71 
2015 8 29 7 36 34     0.00 16914.09 44430.96 47541.53 20.67 
2015 8 29 7 36 41     0.00 16914.33 44429.53 47540.27 20.68 
2015 8 29 7 36 49     0.00 16914.33 44429.53 47540.27 20.65 
2015 8 29 7 36 57     0.00 16914.81 44429.29 47540.22 20.68 
2015 8 29 7 37 5     0.00 16914.81 44429.53 47540.44 20.69 
2015 8 29 7 37 13     0.00 16915.29 44429.05 47540.17 20.72 
2015 8 29 7 37 21     0.00 16915.05 44428.81 47539.86 20.77 
2015 8 29 7 37 29     0.00 16915.53 44429.05 47540.25 20.73 
2015 8 29 7 37 37     0.00 16916.24 44429.53 47540.95 20.72 
2015 8 29 7 37 45     0.00 16916.24 44429.77 47541.18 20.71 
2015 8 29 7 37 53     0.00 16916.24 44430.49 47541.85 20.71 
2015 8 29 7 38 0     0.00 16914.57 44431.20 47541.92 20.73 
2015 8 29 7 38 8     0.00 16914.57 44431.20 47541.92 20.76 
2015 8 29 7 38 16     0.00 16914.09 44430.25 47540.86 20.75 
2015 8 29 7 38 24     0.00 16914.33 44429.05 47539.83 20.73 
2015 8 29 7 38 32     0.00 16913.61 44430.01 47540.47 20.74 
2015 8 29 7 38 40     0.00 16914.09 44430.72 47541.31 20.76 
2015 8 29 7 38 48     0.00 16913.13 44430.25 47540.52 20.78 
2015 8 29 7 38 56     0.00 16912.66 44429.53 47539.68 20.80 
2015 8 29 7 39 4     0.00 16913.61 44430.49 47540.91 20.71 
2015 8 29 7 39 12     0.00 16912.66 44429.05 47539.23 20.70 
2015 8 29 7 39 20     0.00 16912.42 44429.05 47539.15 20.71 
2015 8 29 7 39 27     0.00 16913.13 44428.33 47538.73 20.68 
2015 8 29 7 39 35     0.00 16912.66 44428.57 47538.78 20.70 
2015 8 29 7 39 43     0.00 16913.13 44428.09 47538.51 20.70 
2015 8 29 7 39 51     0.00 16913.85 44428.09 47538.76 20.71 
2015 8 29 7 39 59     0.00 16913.37 44428.33 47538.82 20.73 
2015 8 29 7 40 7     0.00 16913.61 44428.81 47539.35 20.77 
2015 8 29 7 40 15     0.00 16913.37 44428.33 47538.82 20.74 
2015 8 29 7 40 23     0.00 16913.37 44429.05 47539.49 20.77 
2015 8 29 7 40 31     0.00 16913.37 44428.09 47538.59 20.77 
2015 8 29 7 40 39     0.00 16912.90 44429.53 47539.76 20.80 
2015 8 29 7 40 46     0.00 16913.13 44428.33 47538.73 20.84 
2015 8 29 7 40 54     0.00 16913.61 44428.09 47538.68 20.85 
2015 8 29 7 41 2     0.00 16913.37 44428.57 47539.04 20.82 
2015 8 29 7 41 10     0.00 16914.33 44430.01 47540.72 20.81 
2015 8 29 7 41 18     0.00 16914.09 44429.53 47540.19 20.84 
2015 8 29 7 41 26     0.00 16914.33 44429.29 47540.05 20.82 
2015 8 29 7 41 34     0.00 16914.57 44429.53 47540.36 20.81 
2015 8 29 7 41 42     0.00 16914.33 44429.53 47540.27 20.82 
2015 8 29 7 41 50     0.00 16914.09 44428.33 47539.07 20.82 
2015 8 29 7 41 58     0.00 16913.61 44427.85 47538.45 20.81 
2015 8 29 7 42 6     0.00 16913.85 44428.81 47539.43 20.86 
2015 8 29 7 42 13     0.00 16913.85 44428.57 47539.21 20.83 
2015 8 29 7 42 21     0.00 16913.61 44429.53 47540.02 20.80 
2015 8 29 7 42 29     0.00 16913.37 44430.49 47540.83 20.79 
2015 8 29 7 42 37     0.00 16913.85 44429.77 47540.33 20.84 
2015 8 29 7 42 45     0.00 16913.13 44430.25 47540.52 20.85 
2015 8 29 7 42 53     0.00 16914.09 44430.25 47540.86 20.87 
2015 8 29 7 43 1     0.00 16914.09 44430.25 47540.86 20.83 
2015 8 29 7 43 9     0.00 16914.09 44430.25 47540.86 20.82 
2015 8 29 7 43 17     0.00 16914.09 44429.29 47539.96 20.82 
2015 8 29 7 43 25     0.00 16914.33 44430.49 47541.17 20.83 
2015 8 29 7 43 33     0.00 16913.37 44430.01 47540.38 20.85 
2015 8 29 7 43 40     0.00 16914.33 44430.49 47541.17 20.86 
2015 8 29 7 43 48     0.00 16914.33 44430.72 47541.39 20.91 
2015 8 29 7 43 56     0.00 16914.09 44430.72 47541.31 20.86 
2015 8 29 7 44 4     0.00 16913.61 44430.01 47540.47 20.90 
2015 8 29 7 44 12     0.00 16913.61 44431.20 47541.58 20.82 
2015 8 29 7 44 20     0.00 16913.37 44430.25 47540.60 20.77 
2015 8 29 7 44 28     0.00 16914.33 44430.96 47541.61 20.83 
2015 8 29 7 44 36     0.00 16914.09 44430.72 47541.31 20.84 
2015 8 29 7 44 44     0.00 16913.61 44430.96 47541.36 20.81 
2015 8 29 7 44 52     0.00 16913.85 44430.25 47540.77 20.83 
2015 8 29 7 44 59     0.00 16913.85 44430.25 47540.77 20.86 
2015 8 29 7 45 7     0.00 16913.13 44431.68 47541.86 20.84 
2015 8 29 7 45 15     0.00 16913.13 44431.68 47541.86 20.87 
2015 8 29 7 45 23     0.00 16913.61 44431.44 47541.81 20.82 
2015 8 29 7 45 31     0.00 16912.66 44430.25 47540.35 20.85 
2015 8 29 7 45 39     0.00 16913.13 44430.49 47540.74 20.83 
2015 8 29 7 45 47     0.00 16913.85 44429.77 47540.33 20.82 
2015 8 29 7 45 55     0.00 16913.85 44429.53 47540.10 20.86 
2015 8 29 7 46 3     0.00 16913.85 44430.49 47541.00 20.85 
2015 8 29 7 46 11     0.00 16913.85 44431.20 47541.67 20.85 
2015 8 29 7 46 19     0.00 16913.37 44430.96 47541.27 20.84 
2015 8 29 7 46 26     0.00 16914.09 44431.68 47542.20 20.85 
2015 8 29 7 46 34     0.00 16913.85 44430.72 47541.22 20.86 
2015 8 29 7 46 42     0.00 16913.37 44430.96 47541.27 20.84 
2015 8 29 7 46 50     0.00 16914.33 44430.49 47541.17 20.89 
2015 8 29 7 46 58     0.00 16913.85 44430.96 47541.44 20.91 
2015 8 29 7 47 6     0.00 16912.66 44430.72 47540.80 20.92 
2015 8 29 7 47 14     0.00 16912.42 44431.20 47541.16 20.95 
2015 8 29 7 47 22     0.00 16912.90 44430.72 47540.88 20.98 
2015 8 29 7 47 30     0.00 16912.18 44431.44 47541.30 20.92 
2015 8 29 7 47 38     0.00 16911.46 44432.40 47541.93 20.91 
2015 8 29 7 47 45     0.00 16911.46 44431.92 47541.49 20.91 
2015 8 29 7 47 53     0.00 16911.94 44431.68 47541.43 20.91 
2015 8 29 7 48 1     0.00 16911.94 44432.40 47542.10 20.93 
2015 8 29 7 48 9     0.00 16911.70 44432.64 47542.24 20.90 
2015 8 29 7 48 17     0.00 16911.46 44432.16 47541.71 20.93 
2015 8 29 7 48 25     0.00 16910.74 44431.68 47541.01 20.93 
2015 8 29 7 48 33     0.00 16910.50 44431.44 47540.70 20.92 
2015 8 29 7 48 41     0.00 16910.27 44431.44 47540.62 20.87 
2015 8 29 7 48 49     0.00 16910.50 44432.16 47541.37 20.87 
2015 8 29 7 48 57     0.00 16910.03 44432.40 47541.42 20.88 
2015 8 29 7 49 5     0.00 16909.55 44432.64 47541.48 20.90 
2015 8 29 7 49 12     0.00 16908.83 44432.88 47541.45 20.93 
2015 8 29 7 49 20     0.00 16908.83 44432.16 47540.78 20.90 
2015 8 29 7 49 28     0.00 16909.31 44432.64 47541.39 20.90 
2015 8 29 7 49 36     0.00 16908.83 44432.40 47541.00 20.88 
2015 8 29 7 49 44     0.00 16909.07 44432.16 47540.86 20.93 
2015 8 29 7 49 52     0.00 16909.31 44432.64 47541.39 20.91 
2015 8 29 7 50 0     0.00 16909.31 44431.20 47540.05 20.92 
2015 8 29 7 50 8     0.00 16909.79 44431.92 47540.89 20.92 
2015 8 29 7 50 16     0.00 16910.03 44430.72 47539.86 20.89 
2015 8 29 7 50 24     0.00 16909.55 44430.72 47539.69 20.91 
2015 8 29 7 50 32     0.00 16909.31 44431.92 47540.72 20.90 
2015 8 29 7 50 39     0.00 16910.03 44431.68 47540.75 20.88 
2015 8 29 7 50 47     0.00 16910.03 44430.96 47540.08 20.88 
2015 8 29 7 50 55     0.00 16910.27 44430.72 47539.94 20.89 
2015 8 29 7 51 3     0.00 16910.50 44430.01 47539.36 20.87 
2015 8 29 7 51 11     0.00 16911.22 44430.01 47539.61 20.88 
2015 8 29 7 51 19     0.00 16911.46 44430.25 47539.92 20.87 
2015 8 29 7 51 27     0.00 16911.94 44431.20 47540.99 20.89 
2015 8 29 7 51 35     0.00 16911.70 44430.96 47540.68 20.91 
2015 8 29 7 51 43     0.00 16911.22 44431.92 47541.40 20.91 
2015 8 29 7 51 51     0.00 16911.46 44431.68 47541.26 20.90 
2015 8 29 7 51 58     0.00 16912.66 44431.92 47541.91 20.89 
2015 8 29 7 52 6     0.00 16912.42 44432.16 47542.05 20.94 
2015 8 29 7 52 14     0.00 16913.13 44432.40 47542.53 20.97 
2015 8 29 7 52 22     0.00 16912.66 44432.40 47542.36 20.95 
2015 8 29 7 52 30     0.00 16912.42 44433.12 47542.94 20.95 
2015 8 29 7 52 38     0.00 16912.42 44433.35 47543.17 20.91 
2015 8 29 7 52 46     0.00 16913.13 44433.59 47543.65 20.88 
2015 8 29 7 52 54     0.00 16913.37 44434.31 47544.40 20.93 
2015 8 29 7 53 2     0.00 16913.13 44434.55 47544.54 20.91 
2015 8 29 7 53 10     0.00 16912.66 44435.51 47545.26 20.88 
2015 8 29 7 53 18     0.00 16912.90 44435.75 47545.57 20.88 
2015 8 29 7 53 25     0.00 16914.33 44434.31 47544.74 20.87 
2015 8 29 7 53 33     0.00 16914.09 44434.07 47544.43 20.92 
2015 8 29 7 53 41     0.00 16914.33 44433.83 47544.30 20.92 
2015 8 29 7 53 49     0.00 16914.09 44435.27 47545.55 20.92 
2015 8 29 7 53 57     0.00 16914.09 44434.79 47545.10 20.87 
2015 8 29 7 54 5     0.00 16914.09 44435.03 47545.33 20.92 
2015 8 29 7 54 13     0.00 16914.33 44436.22 47546.53 20.90 
2015 8 29 7 54 21     0.00 16913.61 44435.98 47546.05 20.91 
2015 8 29 7 54 29     0.00 16913.85 44436.22 47546.36 20.97 
2015 8 29 7 54 37     0.00 16913.61 44435.98 47546.05 20.98 
2015 8 29 7 54 45     0.00 16913.61 44435.98 47546.05 20.99 
2015 8 29 7 54 52     0.00 16914.33 44436.22 47546.53 20.99 
2015 8 29 7 55 0     0.00 16913.37 44435.27 47545.30 20.98 
2015 8 29 7 55 8     0.00 16913.13 44435.98 47545.88 20.92 
2015 8 29 7 55 16     0.00 16913.37 44435.98 47545.97 20.94 
2015 8 29 7 55 24     0.00 16913.13 44435.98 47545.88 20.95 
2015 8 29 7 55 32     0.00 16913.37 44436.22 47546.19 20.97 
2015 8 29 7 55 40     0.00 16913.61 44435.98 47546.05 20.97 
2015 8 29 7 55 48     0.00 16912.66 44436.94 47546.61 20.94 
2015 8 29 7 55 56     0.00 16912.66 44436.22 47545.94 20.93 
2015 8 29 7 56 4     0.00 16912.66 44436.46 47546.16 20.93 
2015 8 29 7 56 11     0.00 16912.42 44436.22 47545.85 20.93 
2015 8 29 7 56 19     0.00 16911.94 44436.94 47546.35 20.92 
2015 8 29 7 56 27     0.00 16913.13 44437.42 47547.22 20.93 
2015 8 29 7 56 35     0.00 16912.42 44437.42 47546.97 20.95 
2015 8 29 7 56 43     0.00 16912.66 44436.70 47546.38 20.92 
2015 8 29 7 56 51     0.00 16912.42 44436.22 47545.85 20.99 
2015 8 29 7 56 59     0.00 16911.94 44435.75 47545.23 20.96 
2015 8 29 7 57 7     0.00 16911.94 44435.51 47545.01 20.96 
2015 8 29 7 57 15     0.00 16912.18 44435.03 47544.65 20.96 
2015 8 29 7 57 23     0.00 16911.94 44434.31 47543.89 20.97 
2015 8 29 7 57 31     0.00 16912.42 44433.35 47543.17 20.97 
2015 8 29 7 57 38     0.00 16912.42 44433.83 47543.62 20.96 
2015 8 29 7 57 46     0.00 16911.70 44434.79 47544.25 20.94 
2015 8 29 7 57 54     0.00 16911.94 44435.27 47544.79 20.95 
2015 8 29 7 58 2     0.00 16912.18 44434.31 47543.98 20.95 
2015 8 29 7 58 10     0.00 16911.46 44434.79 47544.17 20.93 
2015 8 29 7 58 18     0.00 16910.03 44434.31 47543.21 20.93 
2015 8 29 7 58 26     0.00 16911.70 44434.31 47543.81 20.95 
2015 8 29 7 58 34     0.00 16912.42 44434.31 47544.06 20.97 
2015 8 29 7 58 42     0.00 16912.18 44435.51 47545.09 20.98 
2015 8 29 7 58 50     0.00 16911.70 44435.03 47544.48 20.97 
2015 8 29 7 58 58     0.00 16912.18 44435.51 47545.09 20.99 
2015 8 29 7 59 5     0.00 16911.70 44433.59 47543.14 20.99 
2015 8 29 7 59 13     0.00 16911.94 44434.79 47544.34 20.98 
2015 8 29 7 59 21     0.00 16912.66 44435.03 47544.82 20.97 
2015 8 29 7 59 29     0.00 16911.46 44435.27 47544.62 21.00 
2015 8 29 7 59 37     0.00 16911.94 44435.03 47544.56 21.06 
2015 8 29 7 59 45     0.00 16912.42 44435.75 47545.40 21.04 
2015 8 29 7 59 53     0.00 16912.90 44435.03 47544.90 21.02 
2015 8 29 8 0 1     0.00 16912.42 44435.51 47545.18 21.01 
2015 8 29 8 0 9     0.00 16912.42 44436.22 47545.85 21.01 
2015 8 29 8 0 17     0.00 16911.94 44435.27 47544.79 20.98 
2015 8 29 8 0 24     0.00 16912.90 44435.27 47545.13 20.97 
2015 8 29 8 0 32     0.00 16912.18 44435.98 47545.54 20.96 
2015 8 29 8 0 40     0.00 16912.42 44436.22 47545.85 20.98 
2015 8 29 8 0 48     0.00 16913.61 44436.22 47546.28 20.97 
2015 8 29 8 0 56     0.00 16912.42 44435.98 47545.63 20.95 
2015 8 29 8 1 4     0.00 16913.13 44435.51 47545.43 21.01 
2015 8 29 8 1 12     0.00 16913.61 44435.75 47545.83 21.00 
2015 8 29 8 1 20     0.00 16913.85 44435.03 47545.24 20.97 
2015 8 29 8 1 28     0.00 16913.13 44436.46 47546.33 21.02 
2015 8 29 8 1 36     0.00 16913.85 44435.98 47546.14 21.04 
2015 8 29 8 1 43     0.00 16913.61 44436.70 47546.72 20.98 
2015 8 29 8 1 51     0.00 16913.61 44435.75 47545.83 21.01 
2015 8 29 8 1 59     0.00 16914.09 44435.98 47546.22 21.00 
2015 8 29 8 2 7     0.00 16913.85 44436.94 47547.03 21.01 
2015 8 29 8 2 15     0.00 16914.33 44437.18 47547.42 21.00 
2015 8 29 8 2 23     0.00 16915.05 44436.94 47547.46 20.97 
2015 8 29 8 2 31     0.00 16914.81 44436.70 47547.15 20.93 
2015 8 29 8 2 39     0.00 16914.33 44436.70 47546.98 20.98 
2015 8 29 8 2 47     0.00 16914.81 44437.18 47547.59 20.93 
2015 8 29 8 2 55     0.00 16914.57 44436.94 47547.29 20.97 
2015 8 29 8 3 3     0.00 16914.33 44438.62 47548.77 20.94 
2015 8 29 8 3 10     0.00 16914.81 44437.66 47548.04 20.90 
2015 8 29 8 3 18     0.00 16914.33 44438.14 47548.32 20.96 
2015 8 29 8 3 26     0.00 16915.05 44438.85 47549.24 21.03 
2015 8 29 8 3 34     0.00 16915.29 44439.09 47549.55 21.02 
2015 8 29 8 3 42     0.00 16914.81 44439.57 47549.83 21.01 
2015 8 29 8 3 50     0.00 16914.57 44439.33 47549.52 21.05 
2015 8 29 8 3 58     0.00 16915.05 44438.62 47549.02 21.05 
2015 8 29 8 4 6     0.00 16914.33 44439.33 47549.44 21.05 
2015 8 29 8 4 14     0.00 16914.09 44439.57 47549.57 20.99 
2015 8 29 8 4 22     0.00 16914.33 44438.62 47548.77 20.97 
2015 8 29 8 4 30     0.00 16915.29 44438.14 47548.66 20.95 
2015 8 29 8 4 37     0.00 16915.29 44438.38 47548.88 20.95 
2015 8 29 8 4 45     0.00 16915.05 44437.42 47547.90 20.95 
2015 8 29 8 4 53     0.00 16915.29 44437.90 47548.44 20.98 
2015 8 29 8 5 1     0.00 16914.81 44437.66 47548.04 20.96 
2015 8 29 8 5 9     0.00 16914.81 44438.14 47548.49 20.95 
2015 8 29 8 5 17     0.00 16914.57 44437.90 47548.18 20.94 
2015 8 29 8 5 25     0.00 16914.81 44436.94 47547.37 20.96 
2015 8 29 8 5 33     0.00 16915.53 44438.38 47548.97 21.00 
2015 8 29 8 5 41     0.00 16916.00 44439.09 47549.81 21.00 
2015 8 29 8 5 49     0.00 16915.77 44439.09 47549.72 20.97 
2015 8 29 8 5 56     0.00 16915.05 44438.62 47549.02 20.99 
2015 8 29 8 6 4     0.00 16915.53 44438.62 47549.19 21.02 
2015 8 29 8 6 12     0.00 16916.00 44437.90 47548.69 21.03 
2015 8 29 8 6 20     0.00 16915.29 44437.66 47548.21 21.04 
2015 8 29 8 6 28     0.00 16915.05 44437.90 47548.35 21.03 
2015 8 29 8 6 36     0.00 16914.57 44437.90 47548.18 21.04 
2015 8 29 8 6 44     0.00 16915.77 44436.70 47547.49 21.04 
2015 8 29 8 6 52     0.00 16916.00 44436.70 47547.57 21.11 
2015 8 29 8 7 0     0.00 16915.77 44436.46 47547.26 21.11 
2015 8 29 8 7 8     0.00 16915.77 44437.66 47548.38 21.09 
2015 8 29 8 7 16     0.00 16916.24 44438.14 47549.00 21.05 
2015 8 29 8 7 23     0.00 16916.00 44438.14 47548.91 21.06 
2015 8 29 8 7 31     0.00 16915.77 44438.14 47548.83 21.08 
2015 8 29 8 7 39     0.00 16916.00 44438.85 47549.58 21.07 
2015 8 29 8 7 47     0.00 16915.05 44438.85 47549.24 21.09 
2015 8 29 8 7 55     0.00 16914.81 44440.05 47550.28 21.10 
2015 8 29 8 8 3     0.00 16915.05 44439.57 47549.91 21.10 
2015 8 29 8 8 11     0.00 16914.81 44439.33 47549.61 21.15 
2015 8 29 8 8 19     0.00 16915.05 44440.05 47550.36 21.11 
2015 8 29 8 8 27     0.00 16914.33 44441.01 47551.00 21.10 
2015 8 29 8 8 35     0.00 16913.85 44440.05 47549.94 21.05 
2015 8 29 8 8 43     0.00 16913.13 44440.29 47549.90 21.02 
2015 8 29 8 8 50     0.00 16913.85 44440.05 47549.94 21.05 
2015 8 29 8 8 58     0.00 16912.66 44440.29 47549.73 21.01 
2015 8 29 8 9 6     0.00 16912.42 44440.05 47549.43 21.00 
2015 8 29 8 9 14     0.00 16912.42 44440.29 47549.65 20.97 
2015 8 29 8 9 22     0.00 16912.42 44439.81 47549.20 21.02 
2015 8 29 8 9 30     0.00 16912.18 44440.05 47549.34 21.00 
2015 8 29 8 9 38     0.00 16912.18 44439.09 47548.45 21.04 
2015 8 29 8 9 46     0.00 16911.22 44439.33 47548.33 21.02 
2015 8 29 8 9 54     0.00 16911.46 44440.05 47549.09 21.00 
2015 8 29 8 10 2     0.00 16911.22 44440.29 47549.22 20.97 
2015 8 29 8 10 9     0.00 16910.74 44440.53 47549.28 21.05 
2015 8 29 8 10 17     0.00 16910.50 44440.05 47548.75 21.06 
2015 8 29 8 10 25     0.00 16910.27 44440.53 47549.11 21.02 
2015 8 29 8 10 33     0.00 16909.07 44439.81 47548.01 21.01 
2015 8 29 8 10 41     0.00 16909.07 44439.81 47548.01 21.03 
2015 8 29 8 10 49     0.00 16908.83 44438.62 47546.81 21.02 
2015 8 29 8 10 57     0.00 16908.11 44440.53 47548.34 21.01 
2015 8 29 8 11 5     0.00 16907.87 44439.09 47546.92 21.03 
2015 8 29 8 11 13     0.00 16907.63 44438.38 47546.16 20.99 
2015 8 29 8 11 21     0.00 16908.11 44437.42 47545.44 20.97 
2015 8 29 8 11 29     0.00 16908.35 44437.18 47545.30 21.00 
2015 8 29 8 11 36     0.00 16909.07 44437.42 47545.78 21.01 
2015 8 29 8 11 44     0.00 16908.59 44437.18 47545.38 21.00 
2015 8 29 8 11 52     0.00 16908.11 44436.70 47544.77 21.02 
2015 8 29 8 12 0     0.00 16908.59 44437.66 47545.83 21.07 
2015 8 29 8 12 8     0.00 16908.59 44436.70 47544.94 21.08 
2015 8 29 8 12 16     0.00 16908.83 44436.94 47545.24 21.10 
2015 8 29 8 12 24     0.00 16909.79 44436.70 47545.36 21.08 
2015 8 29 8 12 32     0.00 16909.79 44436.46 47545.14 21.04 
2015 8 29 8 12 40     0.00 16909.31 44435.98 47544.52 21.04 
2015 8 29 8 12 48     0.00 16909.31 44435.98 47544.52 21.02 
2015 8 29 8 12 56     0.00 16910.27 44436.22 47545.08 21.04 
2015 8 29 8 13 3     0.00 16910.27 44436.22 47545.08 21.09 
2015 8 29 8 13 11     0.00 16910.03 44437.42 47546.12 21.10 
2015 8 29 8 13 19     0.00 16910.98 44436.46 47545.56 21.13 
2015 8 29 8 13 27     0.00 16910.50 44437.66 47546.51 21.07 
2015 8 29 8 13 35     0.00 16909.79 44437.18 47545.81 21.04 
2015 8 29 8 13 43     0.00 16910.98 44436.94 47546.01 21.06 
2015 8 29 8 13 51     0.00 16910.50 44437.18 47546.06 21.03 
2015 8 29 8 13 59     0.00 16910.50 44438.38 47547.18 21.13 
2015 8 29 8 14 7     0.00 16910.50 44437.66 47546.51 21.14 
2015 8 29 8 14 15     0.00 16910.50 44437.42 47546.29 21.08 
2015 8 29 8 14 22     0.00 16911.22 44437.66 47546.77 21.07 
2015 8 29 8 14 30     0.00 16910.74 44437.90 47546.82 21.09 
2015 8 29 8 14 38     0.00 16910.74 44437.90 47546.82 21.10 
2015 8 29 8 14 46     0.00 16910.74 44437.66 47546.60 21.08 
2015 8 29 8 14 54     0.00 16910.74 44437.18 47546.15 21.07 
2015 8 29 8 15 2     0.00 16910.74 44437.66 47546.60 21.10 
2015 8 29 8 15 10     0.00 16910.50 44439.33 47548.08 21.09 
2015 8 29 8 15 18     0.00 16911.22 44438.38 47547.44 21.08 
2015 8 29 8 15 26     0.00 16910.74 44438.38 47547.27 21.08 
